dblpAuthorName,dblpOrcid,VisibleOrcid,orcidWithData,doi,matchStepName,predictedAuthorFamilyName,predictedAuthorGivenName,predictedOrcid
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/igsc48788.2019.8957214,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/tc.2013.166,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/tsc.2016.2597137,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1007/s11227-013-0943-6,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/fit.2013.49,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/ipdps.2008.4536420,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/mcc.2016.10,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1007/s00607-012-0211-2,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/bigdata47090.2019.9006167,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1017/s0269888914000290,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/ipdps.2009.5160908,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1007/978-1-4939-2092-1_31,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1145/2764465,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/msn57253.2022.00143,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/tcc.2017.2669320,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/twc.2013.062413.121557,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/tsc.2015.2497241,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/fit.2018.00065,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/iccnc.2016.7440669,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1016/j.is.2015.06.003,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1016/j.jpdc.2011.07.005,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1002/cpe.4395,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/icpads.2011.59,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/cloudnet.2012.6483687,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1145/3132479.3132491,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1007/978-3-642-55224-3_34,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/tifs.2016.2561909,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/vetecs.2007.63,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1002/cpe.2839,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1016/j.jnca.2015.11.012,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/tcc.2015.2487973,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1007/s11227-010-0504-1,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/greencom-cpscom.2010.31,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1109/ipdps.2006.1639358,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/tcc.2015.2400460,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/access.2018.2805543,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1007/s11036-011-0330-6,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1007/s11704-017-7043-3,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/tc.2013.2295806,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1109/jsyst.2014.2379646,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee U. Khan,0009-0007-6641-9735,true,true,10.1145/2968216,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Samee Ullah Khan,0009-0007-6641-9735,true,true,10.1007/s10586-012-0226-7,orderedTokens,Khan,. Samee ullah,0000-0001-5640-4942
Selvaraj Vedhanayaki,0009-0007-9502-5188,true,false,10.1109/access.2024.3380188,orderedTokens,S,Vedhanayaki,0000-0001-6167-9991
W. Vinil Dani,0009-0008-0358-9945,true,false,10.1002/dac.5805,orderedTokens,dani,vinil,0000-0002-4340-2814
Mohammad Reza Feylizadeh,0009-0008-2098-4488,true,false,10.1108/gs-03-2023-0027,fullName,Feylizadeh,Mohammad Reza,0000-0002-1382-7328
Frances Denielle C. Magno,0009-0008-6073-5494,false,false,10.1145/3704391.3704394,orderedTokens,Magno,Frances Denielle,0009-0000-8195-4874
Yiqi Liang,0009-0008-8478-1559,true,false,10.1145/3581783.3611716,fullName,Liang,Yiqi,0009-0005-2596-5428
Zarina Konakbay,0009-0009-2026-7005,true,false,10.1109/access.2025.3580681,Jaro-Winkler OrderedToken,Konakbaj,Zarina,0000-0002-8038-1477
Zhichao Chen,0009-0009-3648-5621,true,false,10.1016/j.eswa.2023.122386,fullName,Chen,Zhichao,0000-0002-7150-4914
G. Rajiv Suresh Kumar,0009-0009-3862-6387,true,false,10.1002/dac.5922,orderedTokens,,G.Rajiv Suresh Kumar,0009-0008-4835-0444
Seyyed Javad Seyyed Mahdavi Chabok,0009-0009-4507-4680,true,false,10.1016/j.iswa.2023.200291,fullName,Seyyed Mahdavi Chabok,Seyyed Javad,0000-0003-1856-4579
Tianhe Wu,0009-0009-6889-1907,true,false,10.1007/978-3-031-72904-1_9,fullName,WU,Tianhe,0009-0007-9557-9818
Ghalia Mdaghri-Alaoui,0009-0009-9382-946X,true,false,10.1145/3607720.3607762,fullName,MDAGHRI-ALAOUI,Ghalia,0009-0005-8045-839X
Yongzhen Wang,0000-0001-5002-4025,true,false,10.1109/access.2020.2986309,fullName,Wang,Yongzhen,0000-0001-6002-4838
Antonis M. Paschalis,0000-0001-5017-3784,true,true,10.1109/taes.2021.3131543,Jaro-Winkler OrderedToken,Paschalis,Antonios,0000-0002-6236-4227
Anne Roudaut,0000-0001-5078-8498,true,false,10.1145/3567736,fullName,roudaut,anne,0000-0003-3082-4564
Anne Roudaut,0000-0001-5078-8498,true,false,10.1145/3613904.3642022,fullName,roudaut,anne,0000-0003-3082-4564
Neeraj Sinha,0000-0001-5105-6475,true,true,10.1186/s12859-021-04488-8,fullName,Sinha,Neeraj,0000-0002-0173-9849
Syuhei Sato,0000-0001-5107-7436,true,false,10.1002/cav.1766,fullName,Sato,Syuhei,0009-0007-9270-7335
Mohammad Aliannejadi,0000-0001-5134-5234,false,false,10.1007/978-3-030-86967-0_17,fullName,Aliannejadi,Mohammad,0000-0002-9447-4172
Anwar Haque,0000-0001-5141-1537,true,false,10.1002/dac.4100,fullName,Haque,Anwar,0000-0002-5253-0455
Ahmed A. S. Mohamed,0000-0001-5142-5963,true,true,10.1109/access.2019.2920232,orderedTokens,Mohamed,Ahmed,0000-0002-8982-2179
Srinivasulu Kothuru,0000-0001-5183-2569,true,false,10.1007/s13198-022-01763-6,fullName,kothuru,srinivasulu,0000-0003-4615-0349
Mohammad Reza Mahyarinia,0000-0001-5200-6445,true,false,10.1016/j.ejor.2017.08.003,fullName,Mahyarinia,Mohammad Reza,0000-0002-9722-710X
Pawel Zdziebko,0000-0001-5296-1485,true,false,10.1177/0959651818783645,fullName,Zdziebko,Pawel,0000-0001-6845-033X
Jiaquan Shen,0000-0001-5336-7111,true,true,10.1109/lgrs.2022.3153115,fullName,Shen,Jiaquan,0000-0002-2787-2584
Khaled Almiani,0000-0001-5403-4386,true,true,10.1109/lcn.2010.5735777,fullName,almiani,khaled,0000-0002-8869-2157
Khaled Almiani,0000-0001-5403-4386,true,true,10.1109/aina.2008.90,fullName,almiani,khaled,0000-0002-8869-2157
Khaled Almiani,0000-0001-5403-4386,true,true,10.1109/aina.2010.146,fullName,almiani,khaled,0000-0002-8869-2157
Dong Tian,0000-0001-5506-4675,true,false,10.1109/tsp.2017.2771730,fullName,Tian,Dong,0000-0002-2310-0974
Dong Tian,0000-0001-5506-4675,true,false,10.1109/tmm.2021.3111440,fullName,Tian,Dong,0000-0002-2310-0974
Xin Fan,0000-0001-5512-6362,true,false,10.1109/tcsi.2016.2546118,fullName,Fan,Xin,0000-0001-6954-5074
Yi Zhang,0000-0001-5573-4368,true,false,10.1155/2013/605469,fullName,Zhang,Yi,0000-0001-7201-2092
Kalamraju Mounika,0000-0001-5671-8191,true,false,10.1109/tgrs.2018.2867283,Jaro-Winkler OrderedToken,kaidapuram,mounika,0000-0002-4313-4071
Marko Caric,0000-0001-5683-3819,true,false,10.1109/tit.2020.3025767,fullName,Caric,Marko,0009-0008-7675-9976
Marko Caric,0000-0001-5683-3819,true,false,10.1109/tit.2022.3214973,fullName,Caric,Marko,0009-0008-7675-9976
Han Zhang,0000-0001-5761-9275,false,false,10.1007/978-3-319-71045-7_6,fullName,Zhang,Han,0000-0002-1377-1168
Saad Mohamed Darwish,0000-0001-5784-013X,true,false,10.1007/s11042-019-7256-6,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Saad M. Darwish,0000-0001-5784-013X,true,false,10.1007/s11042-021-10569-w,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Saad M. Darwish,0000-0001-5784-013X,true,false,10.1002/dac.3536,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Saad M. Darwish,0000-0001-5784-013X,true,false,10.1111/exsy.12415,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Saad M. Darwish,0000-0001-5784-013X,true,false,10.1016/j.knosys.2016.07.022,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Saad M. Darwish,0000-0001-5784-013X,true,false,10.1007/s11042-019-08290-w,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Saad M. Darwish,0000-0001-5784-013X,true,false,10.1007/s11042-020-10003-7,orderedTokens,Darwish,Saad,0000-0003-2723-1549
Luis E. Garcia-Castillo,0000-0001-5855-5525,false,false,10.1109/access.2020.2993103,orderedTokens,GARCIA-CASTILLO,LUIS EMILIO,0000-0003-3360-6634
Luis E. Garcia-Castillo,0000-0001-5855-5525,false,false,10.1016/j.jcp.2020.109989,orderedTokens,GARCIA-CASTILLO,LUIS EMILIO,0000-0003-3360-6634
Weiwei Geng,0000-0001-5860-3881,true,false,10.1109/tie.2022.3151963,fullName,Geng,Weiwei,0000-0003-3087-4481
Weiwei Geng,0000-0001-5860-3881,true,false,10.1109/tie.2022.3183341,fullName,Geng,Weiwei,0000-0003-3087-4481
Weiwei Geng,0000-0001-5860-3881,true,false,10.1109/tie.2021.3116558,fullName,Geng,Weiwei,0000-0003-3087-4481
Weiwei Geng,0000-0001-5860-3881,true,false,10.1109/tie.2023.3270540,fullName,Geng,Weiwei,0000-0003-3087-4481
Truong Van Nguyen,0000-0001-5904-5244,true,false,10.1016/j.cor.2017.07.004,fullName,Nguyen,Truong Van,0000-0001-9380-5710
Noha A. Sakr,0000-0001-5917-9381,true,false,10.1016/j.compeleceng.2016.04.015,orderedTokens,sakr,noha,0009-0009-7989-9672
Mohamed Rahmani,0000-0001-5924-9888,true,true,10.1007/978-3-642-30460-6_2,fullName,Rahmani,Mohamed,0000-0003-0382-1632
Javier Marin,0000-0001-5938-5898,true,true,10.1109/tits.2014.2310138,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1109/tpami.2013.163,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1109/ivs.2013.6629512,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1109/tcyb.2013.2255271,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1109/iccv.2013.322,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1117/12.2309864,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1016/j.imavis.2017.07.007,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1109/cvpr.2017.327,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1109/cvpr.2010.5540218,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1145/2070481.2070556,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Javier Marin,0000-0001-5938-5898,true,true,10.1007/978-3-030-01159-8_12,orderedTokens,Marin Tur,Francisco Javier,0000-0002-6270-2310
Hossein Amiri,0000-0001-5995-1407,false,false,10.1016/j.micpro.2018.09.002,fullName,Amiri,Hossein,0000-0003-0926-7679
Hossein Amiri,0000-0001-5995-1407,false,false,10.1145/3589132.3625592,fullName,Amiri,Hossein,0000-0003-0926-7679
Xiangyang Luo,0000-0001-6062-2950,true,false,10.1109/tdsc.2023.3243907,fullName,Luo,Xiangyang,0000-0003-3225-4649
Xiangyang Luo,0000-0001-6062-2950,true,false,10.1109/tdsc.2019.2962672,fullName,Luo,Xiangyang,0000-0003-3225-4649
T. Gayathri Devi,0000-0001-6134-9722,true,false,10.1007/s10586-018-1949-x,orderedTokens,T,Gayathri Devi,0000-0001-5781-4708
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/tcomm.2016.2644668,fullName,Zhang,Dan,0000-0003-0930-9162
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/tcomm.2017.2782339,fullName,Zhang,Dan,0000-0003-0930-9162
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/lcomm.2018.2870175,fullName,Zhang,Dan,0000-0003-0930-9162
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/tcomm.2017.2704125,fullName,Zhang,Dan,0000-0003-0930-9162
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/tvt.2017.2723729,fullName,Zhang,Dan,0000-0003-0930-9162
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/twc.2017.2664820,fullName,Zhang,Dan,0000-0003-0930-9162
Dan Zhang,0000-0001-6179-165X,false,false,10.1109/twc.2021.3056193,fullName,Zhang,Dan,0000-0003-0930-9162
Ravi Kumar Singh,0000-0001-6192-0044,true,false,10.1145/3578356.3592594,orderedTokens,Singh,Ravi,0009-0009-9547-5968
Ravi Kumar Singh,0000-0001-6192-0044,true,false,10.1145/3578356.3592596,orderedTokens,Singh,Ravi,0009-0009-9547-5968
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tmc.2021.3056991,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tdsc.2022.3233580,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tvt.2018.2796575,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tpds.2021.3138848,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tvt.2022.3160746,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tcomm.2018.2822805,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/jsac.2022.3229436,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/lwc.2022.3169215,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tkde.2021.3137047,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/jiot.2021.3079472,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/jsac.2021.3126052,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/tcomm.2018.2878231,fullName,Ma,Chuan,0000-0001-7819-4544
Chuan Ma,0000-0001-6198-9498,true,false,10.1109/twc.2022.3219501,fullName,Ma,Chuan,0000-0001-7819-4544
Binh P. Nguyen,0000-0001-6203-6664,true,true,10.1109/embc44109.2020.9176110,orderedTokens,Nguyen,Binh,0000-0002-4320-2978
Suman Kumar,0000-0001-6322-5061,true,false,10.1109/twc.2019.2902138,fullName,kumar,suman,0009-0009-9987-7702
Suman Kumar,0000-0001-6322-5061,true,false,10.1109/twc.2017.2760822,fullName,kumar,suman,0009-0009-9987-7702
Anne Laprie,0000-0001-6475-5822,true,false,10.1007/s10111-017-0436-0,fullName,Laprie,Anne,0000-0002-0103-7935
Hieu Minh Nguyen,0000-0001-6578-0296,true,true,10.1109/acomp.2016.025,orderedTokens,,Nguyen Hieu Minh,0009-0001-2809-1835
Hieu Minh Nguyen,0000-0001-6578-0296,true,true,10.1109/acomp.2016.026,orderedTokens,,Nguyen Hieu Minh,0009-0001-2809-1835
Lei Shi,0000-0001-6584-5467,false,false,10.1109/tnse.2021.3110846,fullName,Shi,Lei,0000-0002-9826-7402
Lei Shi,0000-0001-6584-5467,false,false,10.1109/tcyb.2019.2915941,fullName,Shi,Lei,0000-0002-9826-7402
Lei Shi,0000-0001-6584-5467,false,false,10.1109/tcyb.2019.2957415,fullName,Shi,Lei,0000-0002-9826-7402
Lei Shi,0000-0001-6584-5467,false,false,10.1109/lcsys.2020.3003789,fullName,Shi,Lei,0000-0002-9826-7402
Lei Shi,0000-0001-6584-5467,false,false,10.1109/tcsii.2019.2937332,fullName,Shi,Lei,0000-0002-9826-7402
Lei Shi,0000-0001-6584-5467,false,false,10.1016/j.neucom.2019.04.015,fullName,Shi,Lei,0000-0002-9826-7402
Mohammad Saniee Abadeh,0000-0001-6658-8511,true,false,10.1155/2014/651324,fullName,Saniee Abadeh,Mohammad,0000-0002-7100-2295
Yubin Lan,0000-0001-6664-5571,true,false,10.1109/jiot.2024.3397625,fullName,Lan,Yubin,0009-0008-3230-1031
Yubin Lan,0000-0001-6664-5571,true,false,10.1109/access.2023.3342923,fullName,Lan,Yubin,0009-0008-3230-1031
Yubin Lan,0000-0001-6664-5571,true,false,10.1109/tpami.2023.3325533,fullName,Lan,Yubin,0009-0008-3230-1031
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/tase.2021.3138995,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/tase.2018.2831724,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/lra.2020.3010746,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/lra.2021.3070252,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/tase.2020.2980854,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1126/scirobotics.abb5589,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1126/scirobotics.abd7710,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/lra.2020.2998414,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1126/scirobotics.aau4984,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/lra.2020.2976272,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/tase.2022.3171795,fullName,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1109/lra.2019.2895878,fullName,Goldberg,Ken,0000-0002-2661-4524
Kenneth Y. Goldberg,0000-0001-6747-9499,true,true,10.1109/jproc.2022.3176828,Jaro-Winkler OrderedToken,Goldberg,Ken,0000-0002-2661-4524
Ken Goldberg,0000-0001-6747-9499,true,true,10.1126/scirobotics.abn2720,fullName,Goldberg,Ken,0000-0002-2661-4524
Kassem Mustapha,0000-0001-6784-103X,true,true,10.1007/s10915-017-0450-7,fullName,mustapha,kassem,0009-0005-2916-9429
Yu-Cheng Huang,0000-0001-6804-7380,true,false,10.1109/tcsi.2021.3077735,fullName,Huang,Yu-Cheng,0009-0002-1579-1020
Yang Zhang,0000-0001-6809-0696,true,true,10.1145/3338840.3355644,fullName,Zhang,Yang,0009-0004-9675-9296
Yang Zhang,0000-0001-6809-0696,true,true,10.3390/a15010023,fullName,Zhang,Yang,0009-0004-9675-9296
Yuansheng Zhang,0000-0001-6876-4611,true,false,10.1016/j.gpb.2020.10.003,fullName,Zhang,Yuansheng,0009-0004-4029-5306
Eric W. T. Ngai,0000-0001-6891-6750,true,true,10.1016/j.ejor.2016.11.006,orderedTokens,Ngai,Eric W.T.,0000-0002-7278-7434
Bin Cheng,0000-0001-7015-3473,true,false,10.1109/tnnls.2018.2868986,fullName,Cheng,Bin,0000-0003-0281-4860
Bin Cheng,0000-0001-7015-3473,true,false,10.1016/j.jfranklin.2018.01.029,fullName,Cheng,Bin,0000-0003-0281-4860
Bin Cheng,0000-0001-7015-3473,true,false,10.1109/tac.2019.2895927,fullName,Cheng,Bin,0000-0003-0281-4860
Bin Cheng,0000-0001-7015-3473,true,false,10.1109/tsmc.2019.2920692,fullName,Cheng,Bin,0000-0003-0281-4860
Bin Cheng,0000-0001-7015-3473,true,false,10.1109/tcsii.2021.3128740,fullName,Cheng,Bin,0000-0003-0281-4860
Bin Cheng,0000-0001-7015-3473,true,false,10.1109/tac.2018.2857723,fullName,Cheng,Bin,0000-0003-0281-4860
Bin Cheng,0000-0001-7015-3473,true,false,10.1109/tcsii.2019.2953930,fullName,Cheng,Bin,0000-0003-0281-4860
G. Gifta Jerith,0000-0001-7038-0422,true,false,10.1007/s11042-019-7224-1,orderedTokens,,G.Gifta Jerith,0009-0009-9263-541X
Bowen Peng,0000-0001-7087-991X,true,false,10.1109/tac.2023.3292172,fullName,Peng,Bowen,0009-0005-8259-8716
Bowen Peng,0000-0001-7087-991X,true,false,10.1109/tcyb.2021.3054430,fullName,Peng,Bowen,0009-0005-8259-8716
Arif Muntasa,0000-0001-7138-816X,true,true,10.1109/socpar.2009.81,fullName,Muntasa,Arif,0000-0001-8851-1902
S. Selvakumar,0000-0001-7148-125X,true,true,10.1016/j.patrec.2021.04.026,orderedTokens,S,. Selvakumar,0000-0001-9795-3569
S. Selvakumar,0000-0001-7148-125X,true,true,10.1007/s00500-021-05663-y,orderedTokens,S,. Selvakumar,0000-0001-9795-3569
Qiang Ma,0000-0001-7152-5822,true,false,10.1109/tcsii.2018.2810066,invertedFullName,Qiang,Ma,0009-0007-5333-8338
Dalei Hao,0000-0001-7154-6332,false,false,10.1109/lgrs.2018.2868563,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.1109/tgrs.2024.3365865,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/rs12071188,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/s19092118,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.1109/tgrs.2018.2816015,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/rs10030370,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.1109/tgrs.2019.2952377,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.1109/tgrs.2019.2956705,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/rs10020278,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.1109/jstars.2018.2854771,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/rs12152384,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/rs14041001,fullName,Hao,Dalei,0000-0003-3497-9774
Dalei Hao,0000-0001-7154-6332,false,false,10.3390/rs10020156,fullName,Hao,Dalei,0000-0003-3497-9774
Luca Valandro,0000-0001-7203-6924,true,true,10.1007/s00422-005-0003-2,fullName,Valandro,Luca,0000-0003-3804-2524
Wanrong Wu,0000-0001-7234-0774,false,false,10.1109/access.2019.2903089,fullName,wu,wanrong,0000-0001-5263-0993
Rashid Nasimov,0000-0001-7248-4698,false,false,10.1007/978-3-031-30258-9_19,fullName,Nasimov,Rashid,0009-0005-1988-5376
John T. Hwang,0000-0001-7280-0240,false,false,10.1016/j.camwa.2022.02.007,orderedTokens,Hwang,John,0009-0002-5789-6357
Dong Yin,0000-0001-7329-6090,true,false,10.1007/s10846-017-0766-4,fullName,Yin,Dong,0000-0002-3867-5674
P. Santhosh Kumar,0000-0001-7358-9141,true,false,10.1142/s0218126620500747,orderedTokens,PERUMAL,SANTHOSH KUMAR,0000-0002-4246-6314
Hainan Zhang,0000-0001-7380-3865,true,true,10.1109/taslp.2023.3343608,fullName,Zhang,Hainan,0000-0002-7560-1500
